Make,Model,Mileage,Engine_Size,Fuel_Type,Transmission,Age,Price
Nissan,X- trail,86000,2000,Petrol,Automatic,8,2915000
Nissan,X- trail,94000,2000,Petrol,Automatic,8,2915000
Nissan,X- trail,60905,2000,Petrol,Automatic,8,2860000
Nissan,X- trail,64000,2000,Petrol,Automatic,8,2850000
Nissan,X- trail,80474,2000,Petrol,Automatic,8,2800000
Nissan,X- trail,64873,1997,Petrol,Automatic,9,2800000
Nissan,X- trail,117000,2000,Petrol,Automatic,8,2790000
Nissan,X- trail,66000,2000,Petrol,Automatic,8,2780000
Nissan,X- trail,67000,2000,Petrol,Automatic,8,2750000
Nissan,X- trail,132000,2000,Petrol,Automatic,8,2750000
Nissan,X- trail,103000,2000,Petrol,Automatic,8,2715000
Nissan,X- trail,117000,2000,Petrol,Automatic,8,2715000
Nissan,X- trail,52000,2000,Petrol,Automatic,8,2715000
Nissan,X- trail,260000,2000,Petrol,Automatic,7,2715000
Nissan,X- trail,96000,2000,Petrol,Automatic,8,2715000
Nissan,X- trail,84000,1997,Petrol,Automatic,8,2715000
Nissan,X- trail,91000,1997,Petrol,Automatic,8,2715000
Nissan,X- trail,72000,1997,Petrol,Automatic,8,2715000
Nissan,X- trail,88000,2000,Petrol,Automatic,9,2700000
Nissan,X- trail,111000,2000,Petrol,Automatic,8,2700000
Nissan,X- trail,100000,2000,Petrol,Automatic,8,2700000
Nissan,X- trail,92000,2000,Petrol,Automatic,8,2700000
Nissan,X- trail,107000,2000,Petrol,Automatic,8,2665000
Nissan,X- trail,152000,2000,Petrol,Automatic,8,2665000
Nissan,X- trail,102000,2000,Petrol,Automatic,8,2665000
Nissan,X- trail,80000,2000,Petrol,Automatic,8,2665000
Nissan,X- trail,72000,2000,Petrol,Automatic,8,2665000
Nissan,X- trail,93000,2000,Petrol,Automatic,8,2665000
Nissan,X- trail,66000,2000,Petrol,Automatic,8,2665000
Nissan,X- trail,102167,2000,Petrol,Automatic,9,2650000
Nissan,X- trail,91000,1997,Petrol,Automatic,8,2650000
Nissan,X- trail,126000,2015,Petrol,Automatic,9,2615000
Nissan,X- trail,127000,2000,Petrol,Automatic,9,2615000
Nissan,X- trail,110000,2000,Petrol,Automatic,8,2615000
Nissan,X- trail,85000,2000,Petrol,Automatic,8,2615000
Nissan,X- trail,76000,2000,Petrol,Automatic,8,2605000
Nissan,X- trail,151000,2000,Petrol,Automatic,8,2600000
Nissan,X- trail,133000,2000,Petrol,Automatic,8,2600000
Nissan,X- trail,69000,2000,Petrol,Automatic,9,2580000
Nissan,X- trail,112000,2000,Petrol,Automatic,8,2580000
Nissan,X- trail,152000,2000,Petrol,Automatic,8,2565000
Nissan,X- trail,117000,2000,Petrol,Automatic,8,2565000
Nissan,X- trail,75000,2000,Petrol,Automatic,8,2565000
Nissan,X- trail,81000,2000,Petrol,Automatic,9,2550000
Nissan,X- trail,145000,2000,Petrol,Automatic,9,2520000
Nissan,X- trail,218000,2000,Petrol,Automatic,8,2515000
Nissan,X- trail,124000,2000,Petrol,Automatic,8,2515000
Nissan,X- trail,95000,2000,Petrol,Automatic,8,2515000
Nissan,X- trail,78000,2000,Petrol,Automatic,8,2505000
Nissan,X- trail,73500,2000,Petrol,Automatic,9,2500000
Nissan,X- trail,140000,2000,Diesel,Automatic,9,2500000
Nissan,X- trail,79000,2000,Petrol,Automatic,9,2500000
Nissan,X- trail,86000,2000,Petrol,Automatic,8,2500000
Nissan,X- trail,108000,1990,Petrol,Automatic,8,2500000
Nissan,X- trail,146000,2000,Petrol,Automatic,8,2495000
Nissan,X- trail,104000,2000,Petrol,Automatic,9,2490000
Nissan,X- trail,66347,2000,Petrol,Automatic,9,2480000
Nissan,X- trail,76000,2000,Petrol,Automatic,8,2465000
Nissan,X- trail,123117,2000,Petrol,Automatic,8,2450000
Nissan,X- trail,74922,2000,Petrol,Automatic,10,2450000
Nissan,X- trail,49634,2000,Petrol,Automatic,10,2450000
Nissan,X- trail,90000,2000,Petrol,Automatic,9,2450000
Nissan,X- trail,87000,2000,Petrol,Automatic,8,2450000
Nissan,X- trail,60000,2000,Petrol,Automatic,9,2400000
Nissan,X- trail,122000,2000,Petrol,Automatic,8,2365000
Nissan,X- trail,124465,2000,Petrol,Automatic,10,2350000
Nissan,X- trail,104000,2000,Petrol,Automatic,8,2315000
Nissan,X- trail,53000,2000,Petrol,Automatic,10,2200000
Nissan,X- trail,120000,2000,Petrol,Automatic,9,2115000
Nissan,X- trail,91000,2000,Petrol,Automatic,10,2015000
Nissan,X- trail,112000,2000,Petrol,Automatic,9,2000000
Nissan,X- trail,64456,1990,Petrol,Automatic,10,1950000
Nissan,X- trail,143000,2000,Petrol,Automatic,11,1460000
Nissan,X- trail,185542,2000,Petrol,Automatic,13,1100000
Nissan,X- trail,126302,2000,Petrol,Automatic,16,1000000
Nissan,X- trail,167000,2000,Petrol,Automatic,20,965000
Nissan,X- trail,169725,1997,Petrol,Automatic,16,950000
Nissan,X- trail,175366,2000,Petrol,Automatic,13,950000
Nissan,X- trail,125000,1800,Petrol,Automatic,12,950000
Nissan,X- trail,160000,2500,Petrol,Automatic,17,865000
Nissan,X- trail,230245,1990,Petrol,Automatic,21,850000
Nissan,X- trail,175000,2000,Petrol,Automatic,18,815000
Nissan,X- trail,333363,2000,Petrol,Automatic,14,800000
Nissan,X- trail,114000,2000,Petrol,Automatic,20,795000
Nissan,X- trail,100000,2000,Petrol,Automatic,18,720000
Nissan,X- trail,165000,2000,Petrol,Automatic,21,585000
Nissan,X- trail,217576,2000,Petrol,Automatic,20,570000
Nissan,X- trail,350000,2000,Petrol,Automatic,19,570000
Nissan,X- trail,146000,2000,Petrol,Automatic,22,565000
Nissan,X- trail,256000,2000,Petrol,Automatic,22,565000
Nissan,X- trail,206337,2000,Petrol,Automatic,19,550000
Nissan,X- trail,204299,2000,Petrol,Automatic,19,550000
Nissan,X- trail,365892,2000,Petrol,Automatic,18,550000
Nissan,X- trail,145924,2000,Petrol,Automatic,18,550000
Nissan,X- trail,196178,2000,Petrol,Automatic,18,470000
Nissan,X- trail,323900,2000,Diesel,Manual,20,430000
Nissan,X- trail,299794,2000,Petrol,Automatic,20,360000
Nissan,X- trail,260726,2000,Petrol,Manual,19,350000
Peugeot,208,37000,1200,Petrol,Automatic,8,1465000
Peugeot,208,38000,1200,Petrol,Automatic,8,1380000
Peugeot,208,38315,1200,Petrol,Automatic,8,1350000
Peugeot,208,78000,1200,Petrol,Automatic,8,1265000
Peugeot,208,45000,1200,Petrol,Automatic,8,1265000
Peugeot,208,68000,1200,Petrol,Automatic,8,1065000
Peugeot,208,95000,1200,Petrol,Automatic,10,890000
Peugeot,208,85461,1600,Petrol,Automatic,11,880000
Peugeot,208,73000,1200,Petrol,Automatic,10,880000
Peugeot,208,106171,1590,Petrol,Automatic,12,840000
Peugeot,308,84793,1560,Diesel,Automatic,7,1790000
Peugeot,308,149000,1600,Petrol,Automatic,8,1765000
Peugeot,308,168000,1600,Petrol,Automatic,10,1250000
Peugeot,308,167820,1600,Petrol,Automatic,10,1250000
Peugeot,308,81766,1590,Petrol,Automatic,11,1080000
Peugeot,405,294376,1800,Petrol,Automatic,26,470000
Porsche,Cayenne,87000,3000,Petrol,Automatic,8,9015000
Porsche,Cayenne,125000,3600,Petrol,Automatic,8,8015000
Porsche,Cayenne,44000,3000,Petrol,Automatic,8,7515000
Porsche,Cayenne,76000,3000,Petrol,Automatic,9,7510000
Porsche,Cayenne,65000,2967,Petrol,Automatic,8,7500000
Porsche,Cayenne,52000,3000,Petrol,Automatic,8,6565000
Porsche,Cayenne,133000,3000,Petrol,Automatic,11,4515000
Porsche,Cayenne,65000,3800,Petrol,Automatic,17,1580000
Porsche,Cayenne,121000,3200,Petrol,Automatic,14,1515000
Porsche,Macan,96000,3600,Petrol,Automatic,8,7015000
Porsche,Macan,24000,2000,Petrol,Automatic,8,6450000
Porsche,Macan,62000,3000,Petrol,Automatic,8,6015000
Porsche,Panamera,123000,1500,Petrol,Automatic,9,11000000
Renault,Kadjar,5200,1600,Petrol,Automatic,8,2480000
Renault,Kwid,26000,1000,Petrol,Automatic,21,715000
Subaru,Forester,96000,2000,Petrol,Automatic,6,3965000
Subaru,Forester,85000,2000,Petrol,Automatic,6,3965000
Subaru,Forester,97000,2500,Petrol,Automatic,8,3815000
Subaru,Forester,44000,2000,Petrol,Automatic,8,3815000
Subaru,Forester,108000,2000,Petrol,Automatic,7,3665000
Subaru,Forester,94000,2000,Petrol,Automatic,7,3665000
Subaru,Forester,79000,2000,Petrol,Automatic,8,3615000
Subaru,Forester,95000,2000,Petrol,Automatic,8,3610000
Subaru,Forester,73000,2000,Petrol,Automatic,8,3565000
Subaru,Forester,68000,2000,Petrol,Automatic,8,3550000
Subaru,Forester,45000,2000,Petrol,Automatic,8,3550000
Subaru,Forester,66000,2000,Petrol,Automatic,8,3515000
Subaru,Forester,59000,2000,Petrol,Automatic,8,3515000
Subaru,Forester,147000,2500,Petrol,Automatic,8,3500000
Subaru,Forester,102000,2500,Petrol,Automatic,8,3500000
Subaru,Forester,30000,2000,Petrol,Automatic,8,3500000
Subaru,Forester,73000,2000,Petrol,Automatic,8,3495000
Subaru,Forester,85000,2500,Petrol,Automatic,9,3465000
Subaru,Forester,74000,2000,Petrol,Automatic,8,3465000
Subaru,Forester,118000,2000,Petrol,Automatic,8,3450000
Subaru,Forester,99000,2500,Petrol,Automatic,8,3415000
Subaru,Forester,124000,2500,Petrol,Automatic,9,3415000
Subaru,Forester,65000,2000,Petrol,Automatic,8,3415000
Subaru,Forester,86000,2000,Petrol,Automatic,8,3415000
Subaru,Forester,68000,2000,Petrol,Automatic,8,3365000
Subaru,Forester,110000,2000,Petrol,Automatic,8,3315000
Subaru,Forester,92000,2000,Petrol,Automatic,8,3315000
Subaru,Forester,87000,2000,Petrol,Automatic,8,3315000
Subaru,Forester,64000,2000,Petrol,Automatic,8,3315000
Subaru,Forester,150000,2000,Petrol,Automatic,8,3300000
Subaru,Forester,53000,2000,Petrol,Automatic,8,3300000
Subaru,Forester,131073,2000,Petrol,Automatic,8,3220000
Subaru,Forester,131000,2000,Petrol,Automatic,8,3215000
Subaru,Forester,100000,2000,Petrol,Automatic,8,3215000
Subaru,Forester,55000,2000,Petrol,Automatic,8,3215000
Subaru,Forester,125000,2000,Petrol,Automatic,8,3165000
Subaru,Forester,105000,2000,Petrol,Automatic,8,3100000
Subaru,Forester,74000,2000,Petrol,Automatic,8,3100000
Subaru,Forester,68000,2000,Petrol,Automatic,8,3100000
Subaru,Forester,81000,2000,Petrol,Automatic,7,3100000
Subaru,Forester,78000,2000,Petrol,Automatic,7,3100000
Subaru,Forester,75000,2000,Petrol,Automatic,7,3100000
Subaru,Forester,163000,2000,Petrol,Automatic,8,3065000
Subaru,Forester,81000,2500,Petrol,Automatic,9,3015000
Subaru,Forester,70000,2000,Petrol,Automatic,8,3000000
Subaru,Forester,81000,2000,Petrol,Automatic,9,2965000
Subaru,Forester,87000,2500,Petrol,Automatic,8,2950000
Subaru,Forester,65000,2200,Petrol,Automatic,8,2950000
Subaru,Forester,87000,2000,Petrol,Automatic,8,2950000
Subaru,Forester,96000,2000,Petrol,Automatic,8,2900000
Subaru,Forester,60000,2000,Petrol,Automatic,9,2850000
Subaru,Forester,64000,1800,Petrol,Automatic,8,2800000
Subaru,Forester,75963,2000,Petrol,Automatic,8,2649999
Subaru,Forester,162000,2000,Petrol,Automatic,9,2615000
Subaru,Forester,81000,2000,Petrol,Automatic,8,2615000
Subaru,Forester,159000,2000,Petrol,Automatic,10,2515000
Subaru,Forester,145000,2500,Petrol,Automatic,10,2465000
Subaru,Forester,85000,2500,Petrol,Automatic,9,2415000
Subaru,Forester,232000,2000,Petrol,Automatic,11,2000000
Subaru,Forester,169000,2000,Petrol,Automatic,12,1915000
Subaru,Forester,158000,2000,Petrol,Automatic,11,1915000
Subaru,Forester,152000,2000,Petrol,Automatic,12,1815000
Subaru,Forester,128710,2000,Petrol,Automatic,12,1800000
Subaru,Forester,173000,2500,Petrol,Automatic,12,1665000
Subaru,Forester,145000,2000,Petrol,Automatic,14,1515000
Subaru,Forester,155000,2000,Petrol,Automatic,12,1450000
Subaru,Forester,132000,2000,Petrol,Automatic,12,1400000
Subaru,Forester,159000,2000,Petrol,Automatic,15,1215000
Subaru,Forester,179111,2000,Petrol,Automatic,13,1200000
Subaru,Forester,66014,2000,Petrol,Automatic,12,1200000
Subaru,Forester,231000,2000,Petrol,Automatic,15,1000000
Subaru,Forester,100000,1800,Petrol,Automatic,12,1000000
Subaru,Forester,182000,2000,Petrol,Automatic,17,987000
Subaru,Forester,141000,2000,Petrol,Automatic,19,965000
Subaru,Forester,149821,1998,Petrol,Automatic,19,950000
Subaru,Forester,100000,2000,Petrol,Automatic,19,890000
Subaru,Forester,150000,2000,Petrol,Automatic,18,880000
Subaru,Forester,132000,2000,Petrol,Automatic,17,850000
Subaru,Forester,100000,2000,Petrol,Automatic,20,800000
Subaru,Forester,100000,2000,Petrol,Automatic,20,799000
Subaru,Forester,243022,2000,Petrol,Automatic,20,750000
Subaru,Forester,100000,2000,Petrol,Automatic,22,750000
Subaru,Forester,163767,2000,Petrol,Manual,21,700000
Subaru,Forester,150000,2000,Petrol,Automatic,22,700000
Subaru,Forester,172595,2000,Petrol,Automatic,21,600000
Subaru,Forester,194634,2000,Petrol,Manual,25,390000
Subaru,G4,66000,2100,Petrol,Automatic,6,2315000
Subaru,G4,90000,1500,Petrol,Automatic,7,2115000
Subaru,G4,54000,1600,Petrol,Automatic,8,2010000
Subaru,G4,129000,1500,Petrol,Automatic,8,1765000
Subaru,G4,107000,1500,Petrol,Automatic,8,1765000
Subaru,G4,72000,1500,Petrol,Automatic,8,1765000
Subaru,G4,70000,1500,Petrol,Automatic,8,1765000
Subaru,G4,62000,1500,Petrol,Automatic,8,1765000
Subaru,G4,58000,1800,Petrol,Automatic,8,1750000
Subaru,G4,109000,1600,Petrol,Automatic,8,1715000
Subaru,G4,129000,1595,Petrol,Automatic,8,1545000
Subaru,G4,125000,1595,Petrol,Automatic,8,1545000
Subaru,Impreza,63836,2000,Petrol,Automatic,8,2410000
Subaru,Impreza,74000,2100,Petrol,Automatic,7,2315000
Subaru,Impreza,48658,1600,Petrol,Automatic,7,2250000
Subaru,Impreza,87000,2000,Petrol,Automatic,8,1965000
Subaru,Impreza,91000,2000,Petrol,Automatic,8,1915000
Subaru,Impreza,133000,2000,Petrol,Automatic,8,1870000
Subaru,Impreza,124308,1600,Petrol,Manual,8,1850000
Subaru,Impreza,92000,1600,Petrol,Automatic,8,1765000
Subaru,Impreza,106000,1500,Petrol,Automatic,8,1765000
Subaru,Impreza,100000,1500,Petrol,Automatic,8,1765000
Subaru,Impreza,82000,1500,Petrol,Automatic,8,1765000
Subaru,Impreza,59000,1500,Petrol,Automatic,8,1765000
Subaru,Impreza,84000,1600,Petrol,Automatic,8,1715000
Subaru,Impreza,73000,1500,Petrol,Automatic,8,1715000
Subaru,Impreza,40708,1600,Petrol,Automatic,8,1650000
Subaru,Impreza,92000,1600,Petrol,Automatic,9,1645000
Subaru,Impreza,134000,1600,Petrol,Automatic,10,1315000
Subaru,Impreza,137000,2200,Petrol,Automatic,10,1265000
Subaru,Impreza,103000,1600,Petrol,Automatic,12,1215000
Subaru,Impreza,179090,1600,Petrol,Automatic,10,1200000
Subaru,Impreza,101194,1600,Petrol,Automatic,12,1100000
Subaru,Impreza,88000,1600,Petrol,Automatic,12,1065000
Subaru,Impreza,166000,2000,Petrol,Automatic,11,1015000
Subaru,Impreza,352335,2000,Petrol,Automatic,12,900000
Subaru,Impreza,178338,2000,Petrol,Automatic,12,850000
Subaru,Impreza,155113,1500,Petrol,Automatic,13,850000
Subaru,Impreza,238722,1500,Petrol,Manual,15,800000
Subaru,Impreza,74000,2000,Petrol,Automatic,18,790000
Subaru,Impreza,181302,1500,Petrol,Automatic,15,750000
Subaru,Impreza,206153,1500,Petrol,Automatic,17,730000
Subaru,Impreza,169895,1500,Petrol,Automatic,14,700000
Subaru,Impreza,185640,1500,Petrol,Automatic,19,530000
Subaru,Legacy,85000,2000,Petrol,Automatic,8,2915000
Subaru,Legacy,68000,2000,Petrol,Automatic,8,2715000
Subaru,Legacy,137000,2500,Petrol,Automatic,8,2680000
Subaru,Legacy,97000,2000,Petrol,Automatic,8,2565000
Subaru,Legacy,63205,2500,Petrol,Automatic,10,2500000
Subaru,Legacy,45447,2500,Petrol,Automatic,9,2150000
Subaru,Legacy,148000,2000,Petrol,Automatic,9,2100000
Subaru,Legacy,167000,1800,Petrol,Automatic,11,1865000
Subaru,Legacy,139000,1500,Petrol,Automatic,8,1765000
Subaru,Legacy,185000,2000,Petrol,Automatic,12,1465000
Subaru,Legacy,127409,2000,Petrol,Automatic,11,1350000
Subaru,Legacy,107000,2500,Petrol,Automatic,10,1350000
Subaru,Legacy,153000,2000,Petrol,Automatic,13,1315000
Subaru,Legacy,121478,2500,Petrol,Automatic,11,1300000
Subaru,Legacy,176565,2500,Petrol,Automatic,15,1200000
Subaru,Legacy,95000,2490,Petrol,Automatic,12,1065000
Subaru,Legacy,166000,2000,Petrol,Automatic,12,1000000
Subaru,Legacy,120000,2000,Petrol,Automatic,14,930000
Subaru,Legacy,126000,2500,Petrol,Automatic,12,870000
Subaru,Legacy,353779,1990,Petrol,Manual,16,850000
Subaru,Legacy,271766,2500,Petrol,Automatic,16,850000
Subaru,Legacy,158000,2000,Petrol,Automatic,16,820000
Subaru,Legacy,157807,2000,Petrol,Automatic,16,750000
Subaru,Legacy,188000,2000,Petrol,Automatic,15,699000
Subaru,Legacy,195301,2000,Petrol,Automatic,20,600000
Subaru,Legacy,238800,2500,Petrol,Automatic,23,350000
Subaru,Levorg,188000,2000,Petrol,Automatic,8,2715000
Subaru,Levorg,154000,1800,Petrol,Automatic,8,2015000
Subaru,Levorg,155000,1600,Petrol,Automatic,9,1815000
Subaru,Levorg,127000,2000,Petrol,Automatic,9,1750000
Subaru,Levorg,177682,1600,Petrol,Automatic,10,1600000
Subaru,Outback,99000,2000,Petrol,Automatic,8,4015000
Subaru,Outback,95000,2000,Petrol,Automatic,8,3665000
Subaru,Outback,143000,2500,Petrol,Automatic,8,3500000
Subaru,Outback,111000,2500,Petrol,Automatic,7,3415000
Subaru,Outback,76000,2500,Petrol,Automatic,7,3415000
Subaru,Outback,62000,2500,Petrol,Automatic,7,3415000
Subaru,Outback,132000,2500,Petrol,Automatic,9,3400000
Subaru,Outback,120000,2500,Petrol,Automatic,8,3300000
Subaru,Outback,140000,2000,Petrol,Automatic,8,3300000
Subaru,Outback,32000,2500,Petrol,Automatic,8,3250000
Subaru,Outback,112162,2490,Petrol,Automatic,9,3250000
Subaru,Outback,162000,2500,Petrol,Automatic,9,3200000
Subaru,Outback,97000,2500,Petrol,Automatic,9,3100000
Subaru,Outback,139000,2000,Petrol,Automatic,7,3015000
Subaru,Outback,144000,1800,Petrol,Automatic,13,2965000
Subaru,Outback,250000,1800,Petrol,Automatic,19,2915000
Subaru,Outback,8000,2500,Petrol,Automatic,9,2715000
Subaru,Outback,129803,2500,Petrol,Automatic,8,2500000
Subaru,Outback,145000,2500,Petrol,Automatic,9,2250000
Subaru,Outback,151835,2500,Petrol,Automatic,8,2066250
Subaru,Outback,167163,2500,Petrol,Automatic,10,1900000
Subaru,Outback,186000,2500,Petrol,Automatic,14,1715000
Subaru,Outback,159000,2500,Petrol,Automatic,19,880000
Subaru,Outback,255131,2500,Petrol,Automatic,19,780000
Subaru,Outback,100000,2500,Petrol,Automatic,18,780000
Subaru,Trezia,94000,1300,Petrol,Automatic,8,1065000
Subaru,Trezia,123000,1300,Petrol,Automatic,12,895000
Subaru,WRX STI,148000,2457,Petrol,Automatic,8,2765000
Subaru,WRX STI,164000,2500,Petrol,Automatic,17,2115000
Subaru,XV,112000,2000,Petrol,Automatic,6,2615000
Subaru,XV,127000,2000,Petrol,Automatic,8,2565000
Subaru,XV,98000,2000,Petrol,Automatic,8,2565000
Subaru,XV,65000,2000,Petrol,Automatic,8,2565000
Subaru,XV,91000,1800,Petrol,Automatic,8,2565000
Subaru,XV,76000,2000,Petrol,Automatic,8,2465000
Subaru,XV,95000,2000,Petrol,Automatic,8,2415000
Subaru,XV,122000,2000,Petrol,Automatic,8,2365000
Subaru,XV,127000,2000,Petrol,Automatic,8,2265000
Subaru,XV,80000,1800,Petrol,Automatic,8,2100000
Subaru,XV,115000,2000,Petrol,Automatic,10,1865000
Subaru,XV,158000,1500,Petrol,Automatic,8,1850000
Subaru,XV,213882,2000,Petrol,Automatic,12,1800000
Suzuki,Alto,8000,658,Petrol,Automatic,2,1310350
Suzuki,Alto,10000,658,Petrol,Automatic,2,1298630
Suzuki,Alto,84000,650,Petrol,Automatic,8,915000
Suzuki,Alto,78000,650,Petrol,Automatic,8,895000
Suzuki,Alto,104000,650,Petrol,Automatic,8,865000
Suzuki,Alto,65000,800,Petrol,Automatic,8,850000
Suzuki,Alto,87000,650,Petrol,Automatic,8,850000
Suzuki,Alto,78000,700,Petrol,Automatic,8,845000
Suzuki,Alto,68000,660,Petrol,Automatic,8,830000
Suzuki,Alto,156000,650,Petrol,Automatic,9,815000
Suzuki,Alto,190000,650,Petrol,Automatic,8,815000
Suzuki,Alto,75000,650,Petrol,Automatic,8,815000
Suzuki,Alto,73000,650,Petrol,Automatic,8,795000
Suzuki,Alto,156000,658,Petrol,Automatic,8,765000
Suzuki,Alto,110000,658,Petrol,Automatic,8,765000
Suzuki,Alto,103000,658,Petrol,Automatic,8,765000
Suzuki,Alto,92000,658,Petrol,Automatic,8,765000
Suzuki,Alto,81000,658,Petrol,Automatic,8,765000
Suzuki,Alto,61000,658,Petrol,Automatic,7,765000
Suzuki,Alto,93000,650,Petrol,Automatic,9,765000
Suzuki,Alto,101000,650,Petrol,Automatic,8,765000
Suzuki,Alto,101000,650,Petrol,Automatic,8,760000
Suzuki,Alto,128000,650,Petrol,Automatic,9,720000
Suzuki,Alto,115363,650,Petrol,Automatic,9,720000
Suzuki,Alto,116000,650,Petrol,Automatic,9,715000
Suzuki,Alto,153000,650,Petrol,Automatic,8,715000
Suzuki,Alto,131000,650,Petrol,Automatic,8,715000
Suzuki,Alto,37232,650,Petrol,Automatic,9,690000
Suzuki,Alto,89000,650,Petrol,Automatic,8,680000
Suzuki,Alto,98000,650,Petrol,Automatic,9,665000
Suzuki,Alto,123000,650,Petrol,Automatic,10,565000
Suzuki,Alto,107693,700,Petrol,Automatic,10,500000
Suzuki,Alto,278669,700,Petrol,Automatic,12,460000
Suzuki,Alto,125000,1000,Petrol,Automatic,16,450000
Suzuki,Alto,255421,700,Petrol,Automatic,10,450000
Suzuki,Alto,224198,700,Petrol,Automatic,12,420000
Suzuki,Alto,310765,700,Petrol,Automatic,11,420000
Suzuki,Alto,212886,700,Petrol,Automatic,11,420000
Suzuki,Alto,252454,800,Petrol,Manual,6,410000
Suzuki,Alto,163864,700,Petrol,Automatic,12,400000
Suzuki,Alto,355121,700,Petrol,Automatic,11,400000
Suzuki,Alto,210216,700,Petrol,Automatic,11,400000
Suzuki,Alto,264504,700,Petrol,Automatic,12,380000
Suzuki,Alto,191917,700,Petrol,Automatic,12,380000
Suzuki,Baleno,22000,1462,Petrol,Automatic,2,2611000
Suzuki,Baleno,112000,1200,Petrol,Automatic,8,1500000
Suzuki,Baleno,76000,1400,Petrol,Automatic,8,1450000
Suzuki,Baleno,65000,1300,Petrol,Automatic,8,1365000
Suzuki,Baleno,98000,1200,Petrol,Automatic,8,1365000
Suzuki,Baleno,88000,1200,Petrol,Automatic,8,1365000
Suzuki,Baleno,76000,1200,Petrol,Automatic,8,1365000
Suzuki,Baleno,151000,1500,Petrol,Automatic,8,1350000
Suzuki,Ciaz,16000,1462,Petrol,Automatic,2,2930000
Suzuki,Escudo,64000,2000,Petrol,Automatic,8,2680000
Suzuki,Escudo,65000,1800,Petrol,Automatic,8,2565000
Suzuki,Escudo,106500,1600,Petrol,Automatic,9,2150000
